userid,education,region,hhsz,age,income,child,race,country,barnesandnoble_purchases
14427048,,4.0,2,7.0,7,1,3,0,0.0
14448937,2.0,2.0,2,7.0,6,0,1,0,6.0
14473360,,3.0,6,6.0,2,1,1,0,0.0
14551342,,3.0,4,9.0,4,1,1,0,0.0
14557339,,4.0,5,11.0,4,0,1,0,0.0
14573358,,4.0,2,7.0,4,0,1,1,2.0
14591870,,4.0,2,8.0,3,1,1,0,0.0
14595574,,1.0,4,6.0,6,1,1,1,0.0
14609433,,4.0,4,7.0,1,1,1,0,0.0
14631410,,3.0,4,4.0,1,1,1,0,0.0
14693276,,1.0,6,8.0,7,1,1,0,0.0
14746141,,4.0,2,3.0,1,0,1,0,1.0
14764921,4.0,1.0,4,7.0,7,1,1,0,0.0
14781450,1.0,4.0,4,4.0,5,1,1,0,0.0
14786271,,3.0,5,8.0,5,1,1,0,0.0
14791402,,3.0,6,8.0,7,1,1,0,0.0
14811452,,2.0,5,8.0,4,1,1,0,0.0
14833891,,3.0,3,7.0,2,1,2,0,0.0
14856197,,3.0,2,4.0,5,1,1,0,0.0
14879286,4.0,3.0,3,8.0,1,1,1,0,0.0
14913355,,3.0,4,7.0,7,1,1,0,1.0
14997249,,3.0,3,5.0,2,1,1,0,0.0
15051914,1.0,2.0,2,5.0,4,0,1,0,0.0
15058037,,1.0,2,9.0,3,0,1,0,0.0
15235677,,1.0,2,11.0,5,1,1,0,2.0
15252812,,4.0,2,2.0,5,0,1,1,0.0
15266360,,4.0,2,3.0,5,0,1,0,0.0
15279065,,2.0,2,7.0,6,0,1,0,0.0
15290454,,2.0,2,10.0,7,0,1,1,0.0
15291774,,2.0,5,6.0,7,1,1,0,0.0
15292891,1.0,4.0,6,7.0,7,1,1,0,0.0
15319702,,4.0,2,8.0,6,0,1,0,0.0
15396757,2.0,4.0,2,4.0,2,0,1,0,0.0
15518239,,4.0,4,11.0,6,1,1,0,0.0
15542401,,3.0,2,5.0,5,0,1,0,0.0
15547335,,2.0,2,5.0,3,1,1,0,0.0
15553700,,3.0,5,3.0,4,1,1,0,0.0
15579450,,4.0,5,6.0,5,1,1,0,0.0
15618891,1.0,3.0,5,9.0,5,1,1,0,0.0
15631713,,4.0,2,5.0,5,0,1,0,0.0
15674889,2.0,1.0,5,6.0,6,1,1,0,4.0
9767140,,3.0,5,3.0,6,1,1,0,0.0
9770056,,3.0,4,9.0,1,1,1,0,0.0
10306639,4.0,3.0,2,5.0,1,0,2,0,0.0
10576435,,3.0,3,3.0,3,1,1,0,0.0
10731604,,4.0,2,11.0,6,0,1,0,0.0
11973506,,4.0,2,11.0,2,0,1,0,0.0
12111718,,2.0,4,10.0,7,1,1,0,0.0
12500438,,4.0,5,4.0,3,0,1,0,0.0
12511145,,3.0,2,9.0,7,0,1,0,4.0
12606759,,3.0,3,9.0,7,1,1,0,0.0
12607276,,3.0,2,5.0,7,1,1,0,0.0
12638199,,1.0,2,10.0,7,1,1,0,0.0
12673396,2.0,4.0,2,3.0,2,0,1,0,5.0
12693787,,3.0,1,6.0,7,0,1,0,0.0
12815095,,4.0,4,6.0,4,1,1,1,0.0
12909948,,2.0,2,2.0,4,1,1,1,0.0
12914720,1.0,1.0,2,9.0,5,0,1,0,0.0
12931947,,4.0,2,11.0,5,1,1,0,9.0
12961836,,2.0,2,8.0,7,1,1,0,0.0
12976885,,4.0,5,11.0,6,1,1,0,0.0
13012217,2.0,4.0,5,9.0,5,1,1,0,0.0
13106396,4.0,1.0,5,8.0,6,1,1,0,0.0
13411052,,4.0,3,5.0,5,1,1,0,0.0
13445674,1.0,2.0,2,4.0,2,0,1,0,2.0
13707661,,2.0,1,6.0,5,0,1,0,0.0
13749460,,3.0,2,3.0,7,0,1,0,0.0
13762436,,2.0,1,7.0,1,0,1,0,0.0
13766384,2.0,3.0,5,4.0,2,1,1,0,0.0
13793360,,1.0,2,11.0,5,1,1,0,0.0
13928512,,3.0,6,7.0,7,1,1,0,0.0
13929598,5.0,1.0,2,10.0,3,0,1,0,0.0
14243636,,2.0,5,10.0,5,1,1,0,0.0
14275452,4.0,2.0,2,9.0,5,0,1,0,2.0
14288937,,4.0,2,4.0,5,0,1,0,0.0
14348480,,2.0,2,5.0,5,0,1,0,0.0
14351388,,2.0,2,8.0,3,0,2,0,0.0
14358522,,2.0,3,8.0,7,1,1,0,0.0
14464416,,4.0,5,11.0,7,1,3,0,0.0
14476015,5.0,3.0,2,4.0,3,0,1,0,0.0
14559507,,1.0,2,6.0,3,0,1,0,4.0
14579899,,4.0,4,2.0,3,1,1,0,0.0
14588051,,2.0,2,4.0,5,0,1,1,0.0
14612291,,4.0,2,6.0,7,0,1,0,0.0
14619128,,3.0,5,11.0,6,1,1,0,0.0
14625647,,3.0,2,8.0,7,1,1,0,1.0
14707893,5.0,1.0,2,5.0,1,1,1,0,0.0
14710010,,3.0,5,9.0,7,1,1,0,0.0
14803440,1.0,4.0,3,8.0,3,1,3,0,0.0
14807031,,3.0,4,6.0,5,1,1,0,0.0
14827138,,4.0,2,4.0,1,0,1,0,0.0
14837932,,3.0,4,7.0,7,1,1,0,0.0
14901979,,3.0,3,5.0,3,1,1,0,0.0
14907824,,1.0,3,9.0,5,1,1,0,0.0
14919770,4.0,1.0,3,7.0,6,1,1,0,1.0
15005493,,2.0,3,6.0,1,1,1,0,0.0
15016645,,4.0,2,8.0,7,1,1,0,0.0
15041025,,3.0,6,7.0,1,1,1,0,0.0
15199679,,3.0,3,8.0,7,1,1,0,0.0
15269306,2.0,2.0,4,7.0,5,1,1,0,0.0
15282526,2.0,2.0,3,8.0,4,1,1,0,0.0
15320982,2.0,3.0,2,5.0,3,0,1,0,0.0
15347052,4.0,1.0,1,5.0,2,0,1,0,0.0
15398822,4.0,2.0,4,7.0,6,1,1,0,0.0
15402889,1.0,4.0,3,9.0,7,1,1,0,0.0
15453563,,2.0,2,7.0,4,1,1,0,0.0
15489424,,3.0,4,4.0,7,0,1,0,0.0
15534323,,2.0,4,7.0,6,1,1,0,0.0
15537454,,3.0,2,9.0,7,1,1,0,0.0
15561832,,2.0,2,11.0,7,0,1,0,0.0
15587672,,1.0,3,11.0,1,0,1,0,8.0
15590681,,2.0,3,8.0,4,1,1,0,0.0
15650595,,3.0,3,9.0,3,1,1,0,0.0
15682826,5.0,4.0,5,4.0,1,1,1,1,1.0
10722995,,4.0,2,5.0,7,1,1,0,0.0
10759095,2.0,2.0,5,10.0,5,1,1,0,5.0
11469484,,1.0,2,2.0,4,0,1,0,0.0
11473378,,2.0,5,6.0,6,1,1,0,0.0
11481434,4.0,3.0,4,11.0,4,1,1,0,0.0
11543968,,2.0,2,8.0,7,0,1,1,0.0
11564026,,2.0,3,9.0,7,1,1,0,0.0
12421773,,1.0,6,7.0,6,1,1,0,0.0
12435851,1.0,2.0,2,5.0,6,0,2,0,1.0
12524689,,3.0,4,10.0,3,1,1,0,0.0
12595941,,2.0,2,10.0,3,0,1,0,0.0
12773710,,4.0,3,11.0,5,1,1,0,0.0
12881208,4.0,1.0,4,11.0,3,1,1,0,0.0
12964149,4.0,3.0,4,7.0,7,1,1,0,0.0
12975720,4.0,1.0,2,6.0,4,0,1,0,0.0
13038928,,2.0,1,3.0,4,0,1,0,0.0
13075515,,1.0,4,4.0,5,1,1,0,0.0
13164387,,3.0,4,8.0,7,1,1,0,0.0
13174165,1.0,3.0,3,7.0,3,1,1,0,0.0
13372518,,4.0,5,2.0,1,1,1,1,0.0
13592149,,4.0,4,10.0,3,1,1,0,0.0
13693994,,4.0,2,8.0,7,0,1,0,0.0
13708333,,3.0,2,8.0,4,1,1,0,0.0
13746671,2.0,1.0,5,8.0,6,1,1,0,1.0
13790823,,3.0,2,10.0,5,1,1,0,0.0
13797402,,3.0,3,6.0,6,1,1,0,0.0
14140479,,4.0,2,7.0,1,0,1,0,0.0
14162628,,4.0,2,6.0,6,1,1,0,0.0
14237900,,1.0,2,4.0,5,1,1,0,0.0
14241093,,2.0,5,8.0,5,1,1,0,0.0
14291789,,1.0,3,7.0,5,1,1,0,4.0
14295855,4.0,1.0,6,4.0,3,1,1,0,0.0
14305698,,3.0,4,9.0,7,1,1,0,0.0
14369354,,4.0,3,5.0,7,1,1,0,0.0
14380692,,1.0,3,7.0,2,1,1,0,0.0
14387581,,3.0,5,9.0,7,1,1,0,0.0
14405972,5.0,3.0,4,4.0,4,1,1,1,0.0
14414750,,4.0,2,5.0,6,0,1,0,0.0
14417188,,3.0,3,7.0,6,1,1,0,0.0
14433914,,2.0,3,7.0,7,1,1,0,0.0
14440790,,3.0,2,11.0,3,0,1,0,1.0
14448896,,1.0,4,11.0,3,0,2,1,5.0
14464131,5.0,4.0,2,7.0,7,0,3,0,0.0
14466742,,4.0,2,8.0,7,1,1,1,0.0
14471484,,4.0,1,2.0,1,0,1,0,0.0
14553710,2.0,4.0,1,8.0,2,0,1,0,2.0
14593984,,3.0,2,2.0,3,0,1,0,0.0
14603688,2.0,2.0,4,7.0,7,1,1,1,0.0
14606550,,3.0,2,3.0,3,0,1,0,0.0
14606692,4.0,2.0,3,7.0,4,1,1,1,0.0
14607543,,4.0,2,11.0,3,1,1,1,0.0
14612733,4.0,2.0,2,5.0,4,1,1,0,0.0
14619783,,4.0,5,7.0,5,1,1,0,0.0
14621077,4.0,1.0,4,7.0,6,1,1,0,33.0
14629023,2.0,4.0,2,2.0,4,0,1,0,0.0
14653783,,2.0,3,8.0,5,1,1,0,0.0
14655092,,3.0,1,6.0,4,0,1,0,0.0
14686928,,4.0,2,8.0,7,0,1,0,0.0
14732861,,3.0,4,9.0,7,1,1,0,2.0
14762114,,3.0,3,7.0,6,1,1,0,3.0
14786785,2.0,2.0,2,4.0,5,0,1,0,0.0
14886268,,3.0,6,6.0,7,1,1,0,0.0
14990574,,1.0,2,6.0,3,0,1,0,1.0
14991542,,4.0,3,10.0,7,1,1,0,0.0
15055276,,3.0,3,4.0,2,1,1,0,0.0
15223335,4.0,3.0,5,7.0,7,1,1,0,0.0
15285675,4.0,4.0,5,8.0,7,1,1,0,1.0
15290125,,3.0,6,7.0,4,1,1,0,0.0
15327777,,3.0,2,6.0,3,1,1,0,4.0
15353313,,3.0,2,7.0,6,0,1,0,0.0
15354375,4.0,3.0,2,5.0,7,0,1,0,0.0
15396272,1.0,2.0,4,6.0,6,1,1,0,0.0
15405558,,3.0,2,3.0,3,0,1,0,0.0
15421228,4.0,1.0,6,9.0,7,1,1,0,0.0
15441666,,1.0,5,11.0,4,1,1,0,0.0
15452402,,3.0,3,6.0,5,1,1,0,0.0
15482651,4.0,2.0,3,10.0,4,1,1,1,0.0
15493953,5.0,2.0,3,6.0,3,1,1,0,0.0
15512451,,4.0,2,8.0,7,1,1,0,1.0
15513954,,3.0,3,11.0,1,1,2,0,0.0
15531411,,1.0,4,4.0,6,1,1,0,0.0
15620475,,1.0,4,9.0,5,1,1,0,0.0
15628156,,1.0,3,7.0,6,1,1,1,1.0
15657841,4.0,4.0,4,9.0,7,1,1,0,1.0
15662244,,2.0,5,4.0,4,1,1,0,0.0
15665882,,1.0,5,9.0,5,1,1,0,0.0
11603032,,1.0,4,10.0,6,1,1,0,0.0
12424372,,4.0,2,9.0,1,0,1,1,0.0
12700579,,3.0,2,3.0,5,0,1,0,0.0
12749045,5.0,2.0,2,6.0,5,0,1,0,0.0
12954465,4.0,2.0,3,9.0,7,1,1,0,5.0
13022954,4.0,1.0,2,6.0,6,0,1,0,0.0
13137219,,2.0,2,5.0,4,1,1,0,0.0
13205738,4.0,4.0,6,7.0,6,1,1,1,0.0
13409668,,1.0,4,8.0,7,1,1,0,0.0
13538439,,2.0,2,10.0,6,0,1,0,0.0
13599051,4.0,1.0,5,8.0,7,1,1,0,0.0
13619975,4.0,3.0,2,6.0,4,0,2,0,0.0
13699741,1.0,2.0,6,7.0,5,1,1,1,0.0
13777854,,3.0,3,5.0,5,1,1,0,2.0
13939313,,2.0,3,9.0,6,1,1,0,0.0
13986191,,1.0,4,10.0,7,1,1,0,0.0
13990036,,4.0,2,4.0,5,0,1,0,0.0
13998142,,2.0,3,7.0,7,1,1,1,0.0
14097705,,1.0,2,7.0,6,0,1,0,2.0
14349215,,4.0,2,4.0,6,1,1,1,0.0
14382614,1.0,3.0,1,3.0,1,0,1,1,0.0
14450617,,2.0,4,7.0,6,1,1,0,0.0
14461112,,3.0,2,6.0,5,0,1,0,0.0
14513978,,4.0,2,7.0,5,1,1,0,0.0
14551256,,3.0,2,11.0,5,1,1,0,0.0
14557644,,3.0,2,3.0,3,1,1,0,0.0
14565279,,4.0,2,7.0,5,0,1,0,0.0
14638775,,3.0,5,5.0,6,1,1,0,0.0
14656265,,3.0,5,9.0,7,1,1,0,0.0
14784475,,1.0,4,5.0,4,0,1,0,0.0
14816624,2.0,3.0,3,7.0,2,1,1,0,0.0
14852197,,4.0,2,10.0,4,0,1,0,0.0
15020223,5.0,1.0,2,8.0,4,0,1,1,5.0
15035447,,3.0,2,5.0,4,0,1,0,0.0
15050192,2.0,3.0,4,9.0,4,1,1,0,0.0
15077129,,3.0,4,7.0,7,1,1,0,0.0
15103418,,1.0,3,11.0,1,1,1,1,0.0
15103876,,3.0,6,6.0,3,1,1,0,0.0
15105230,4.0,2.0,5,8.0,7,1,1,0,0.0
15267208,2.0,4.0,4,4.0,7,1,1,0,0.0
15329132,,4.0,4,5.0,7,1,1,0,2.0
15341360,4.0,2.0,5,7.0,7,1,1,0,1.0
15373179,,2.0,5,3.0,5,1,1,0,0.0
15495387,,4.0,2,8.0,6,0,1,0,0.0
15495506,,1.0,3,2.0,5,1,1,0,1.0
15524001,,1.0,3,6.0,4,1,1,0,43.0
15540024,5.0,4.0,4,5.0,2,1,1,1,0.0
15572150,,2.0,2,2.0,3,0,1,0,0.0
15598686,,3.0,2,11.0,1,0,2,0,0.0
15604953,,3.0,3,7.0,7,1,2,0,0.0
15610516,,2.0,3,4.0,1,1,1,0,0.0
15658470,,3.0,2,8.0,7,1,1,0,0.0
15694683,,2.0,3,7.0,6,0,1,1,0.0
10274610,,3.0,4,9.0,3,1,1,0,0.0
11451887,,3.0,3,8.0,7,1,1,0,0.0
11475931,,2.0,1,6.0,6,0,1,0,0.0
11576174,,3.0,2,8.0,6,1,1,0,0.0
12582296,,1.0,2,6.0,7,1,1,0,0.0
12941178,2.0,3.0,5,8.0,7,1,1,1,0.0
12976790,2.0,4.0,2,7.0,3,1,1,0,0.0
13151049,,1.0,5,6.0,7,1,1,0,3.0
13162326,2.0,1.0,5,7.0,7,1,1,0,4.0
13500930,,2.0,3,4.0,3,1,1,0,1.0
13529710,3.0,2.0,2,8.0,5,0,1,1,0.0
13609891,,2.0,1,9.0,3,0,1,0,0.0
13707759,,1.0,3,2.0,7,1,3,1,0.0
14087586,,3.0,5,11.0,3,1,1,1,0.0
14088757,,3.0,2,10.0,5,0,1,0,0.0
14230193,4.0,3.0,4,8.0,7,1,1,1,2.0
14421316,,4.0,5,4.0,3,1,1,0,0.0
14422550,,4.0,2,2.0,1,1,1,0,2.0
14520808,,1.0,3,5.0,7,1,1,0,0.0
14647451,,4.0,4,4.0,2,1,1,0,0.0
14820607,,2.0,5,7.0,4,1,1,1,0.0
14825881,,1.0,1,4.0,6,0,1,1,0.0
14860016,,4.0,3,7.0,7,1,1,1,0.0
14874298,,3.0,3,3.0,1,1,1,0,0.0
14913621,,2.0,2,11.0,7,0,1,0,0.0
14926828,,4.0,2,7.0,1,1,1,0,0.0
14949187,,2.0,2,8.0,6,1,1,0,7.0
15068644,,1.0,2,5.0,4,0,1,1,0.0
15102245,4.0,3.0,3,10.0,7,1,1,0,0.0
15296218,5.0,4.0,3,3.0,1,1,1,1,0.0
15391920,,3.0,3,7.0,4,0,1,0,0.0
15506354,,1.0,4,8.0,4,1,1,0,8.0
15537903,,1.0,1,4.0,6,0,1,0,0.0
15542148,5.0,3.0,2,5.0,1,0,1,1,0.0
15661965,2.0,4.0,4,7.0,5,1,3,0,0.0
15676202,5.0,4.0,5,7.0,3,1,1,0,0.0
10621379,,1.0,3,11.0,5,1,1,0,0.0
10718870,,4.0,2,11.0,6,0,1,0,5.0
10763464,1.0,2.0,2,6.0,2,1,1,0,0.0
12020755,,3.0,3,11.0,5,1,1,0,1.0
12796869,,2.0,4,1.0,5,1,1,0,2.0
12940438,1.0,1.0,2,4.0,6,1,1,0,0.0
12976282,4.0,2.0,4,9.0,6,1,1,0,3.0
12980305,,1.0,2,4.0,6,1,1,0,0.0
13037778,4.0,3.0,4,3.0,1,1,1,0,0.0
13369767,,2.0,5,11.0,4,1,1,0,0.0
13531910,2.0,2.0,1,5.0,4,0,1,0,0.0
13568361,,2.0,6,9.0,6,1,1,0,0.0
13570009,,1.0,4,9.0,7,1,1,0,0.0
13612996,,4.0,3,6.0,6,1,1,0,3.0
13890832,,4.0,5,8.0,7,1,1,0,0.0
13925484,,2.0,1,7.0,5,0,1,0,5.0
13945107,,3.0,4,10.0,2,1,1,0,0.0
14198464,5.0,3.0,2,7.0,3,0,1,0,0.0
14231614,,4.0,2,5.0,7,0,1,0,0.0
14293092,,2.0,4,8.0,6,1,1,0,0.0
14357019,,1.0,3,8.0,4,1,1,0,0.0
14382352,,3.0,2,7.0,7,1,1,1,0.0
14464837,,3.0,3,8.0,5,1,1,0,0.0
14490457,,1.0,5,9.0,7,1,1,0,0.0
14519980,,3.0,4,7.0,7,1,1,0,1.0
14555300,5.0,1.0,5,11.0,2,0,1,0,0.0
14597257,,4.0,5,7.0,7,1,1,0,0.0
14665221,,3.0,4,7.0,7,0,1,0,0.0
14669047,,3.0,4,6.0,5,1,1,0,0.0
14807161,,3.0,2,6.0,4,0,1,0,0.0
14815132,,3.0,5,9.0,2,1,1,0,0.0
14851231,2.0,2.0,3,8.0,5,1,1,0,0.0
14899494,1.0,1.0,4,7.0,2,1,1,0,0.0
15077842,,3.0,2,3.0,1,1,1,1,0.0
15078810,,1.0,2,6.0,5,0,1,0,0.0
15088817,,1.0,2,9.0,4,0,1,0,0.0
15098640,2.0,1.0,4,3.0,5,1,1,0,2.0
15109998,,4.0,2,3.0,5,0,1,0,0.0
15311212,4.0,3.0,2,6.0,3,0,1,0,0.0
15464133,,3.0,2,8.0,5,0,1,0,1.0
15489395,,3.0,3,9.0,7,1,1,0,13.0
15526358,,4.0,1,7.0,5,0,1,0,0.0
15551760,,1.0,1,2.0,5,0,1,0,2.0
15562081,,2.0,3,7.0,7,1,1,0,0.0
15650332,2.0,2.0,3,8.0,4,1,1,0,0.0
15660032,2.0,1.0,2,10.0,4,1,1,0,0.0
15665592,4.0,3.0,5,7.0,7,1,1,0,0.0
15675702,5.0,2.0,3,11.0,1,0,1,0,0.0
12581267,,3.0,2,8.0,6,1,1,0,0.0
12639205,4.0,2.0,6,4.0,4,1,1,0,6.0
12901150,4.0,2.0,5,5.0,6,1,1,0,0.0
12973477,,2.0,4,6.0,3,1,1,0,0.0
12986807,1.0,2.0,5,6.0,4,1,1,0,0.0
13003316,,1.0,2,5.0,5,0,1,0,1.0
13033188,2.0,3.0,5,9.0,3,1,1,0,0.0
13077083,2.0,2.0,2,6.0,4,0,1,0,0.0
13454912,,3.0,2,5.0,7,1,1,0,0.0
13465409,,1.0,4,7.0,6,1,1,1,0.0
13609551,,3.0,2,1.0,1,0,1,1,0.0
13666701,,1.0,2,7.0,7,0,1,0,0.0
13753090,,2.0,1,5.0,2,0,1,0,0.0
13802366,5.0,4.0,4,8.0,7,1,1,0,0.0
13901033,2.0,4.0,5,7.0,1,1,1,1,1.0
14018232,2.0,3.0,3,7.0,1,1,1,0,0.0
14074601,,3.0,1,11.0,7,0,1,0,0.0
14084735,,2.0,2,7.0,5,0,1,0,0.0
14160179,,3.0,4,4.0,3,1,1,0,0.0
14209666,,4.0,3,7.0,7,1,1,0,0.0
14221447,4.0,1.0,3,3.0,1,0,1,1,6.0
14472027,1.0,2.0,2,6.0,1,0,1,0,0.0
14484625,,1.0,4,8.0,6,1,1,0,0.0
14532255,,3.0,2,11.0,6,0,1,1,0.0
14570367,,1.0,3,9.0,5,1,1,0,3.0
14650893,,4.0,4,6.0,3,1,1,1,0.0
14889288,,4.0,2,6.0,4,0,1,0,56.0
14921936,,3.0,4,5.0,6,1,1,0,0.0
14995302,,4.0,4,6.0,1,1,1,0,0.0
14998951,,1.0,3,11.0,5,1,1,0,0.0
15006827,,2.0,5,2.0,3,0,1,0,0.0
15068699,,3.0,2,5.0,5,1,1,1,0.0
15075521,,2.0,2,6.0,1,0,1,0,0.0
15219021,,3.0,4,7.0,7,1,1,0,0.0
15326496,,4.0,4,6.0,5,1,1,0,0.0
15330295,4.0,1.0,2,9.0,5,0,1,0,0.0
15336673,,1.0,3,4.0,6,1,1,0,0.0
15403398,,2.0,4,5.0,6,1,1,0,4.0
15424518,4.0,3.0,2,5.0,6,0,1,0,0.0
15431665,,1.0,1,11.0,4,0,1,0,0.0
15435030,4.0,2.0,2,5.0,6,0,1,0,0.0
15464904,,1.0,3,8.0,4,1,1,0,0.0
15491830,2.0,3.0,2,4.0,2,0,1,0,0.0
15528115,2.0,4.0,3,9.0,4,1,1,0,0.0
15537398,2.0,4.0,3,8.0,7,1,1,1,0.0
15559446,4.0,3.0,3,4.0,6,1,2,0,0.0
15603233,,1.0,3,11.0,5,1,1,0,0.0
15650749,,4.0,4,10.0,7,1,1,0,0.0
9794241,,3.0,3,10.0,6,0,1,0,0.0
9856378,,2.0,2,11.0,7,0,1,0,0.0
11554043,,2.0,3,8.0,4,1,1,0,0.0
12050224,,1.0,2,11.0,6,1,1,0,0.0
12439550,,4.0,5,6.0,5,1,1,1,0.0
12948437,,4.0,3,10.0,7,1,1,0,34.0
12952629,,3.0,1,4.0,1,0,1,0,1.0
12989406,,1.0,5,3.0,7,1,1,1,3.0
12999321,,1.0,4,10.0,5,1,1,0,1.0
13022018,2.0,2.0,2,5.0,5,0,1,0,0.0
13053149,,4.0,2,8.0,5,0,1,0,0.0
13318423,,2.0,4,6.0,6,1,1,0,1.0
13387505,,3.0,5,9.0,5,1,1,0,0.0
13428503,1.0,3.0,5,7.0,3,1,1,0,0.0
13477462,2.0,3.0,4,6.0,2,1,1,1,4.0
13582271,,1.0,4,9.0,7,1,3,0,0.0
13694797,,4.0,3,9.0,1,1,1,1,0.0
13736520,,1.0,3,6.0,2,1,1,0,0.0
13787514,,4.0,3,9.0,6,1,1,0,0.0
13823543,,1.0,4,8.0,7,1,1,0,10.0
13960807,2.0,2.0,2,8.0,5,0,1,1,2.0
14024422,1.0,3.0,5,3.0,1,1,1,0,0.0
14079625,,4.0,3,4.0,1,1,1,0,0.0
14157132,,3.0,4,6.0,5,1,1,0,6.0
14164180,,1.0,3,7.0,7,1,1,0,1.0
14221869,,2.0,2,7.0,5,1,1,0,0.0
14262825,,4.0,5,11.0,3,1,1,1,5.0
14372899,,2.0,2,8.0,7,1,1,0,0.0
14417009,,2.0,4,5.0,6,1,1,0,0.0
14428198,,4.0,2,7.0,5,1,1,0,0.0
14433364,,2.0,2,7.0,7,0,1,0,0.0
14466229,,1.0,3,9.0,7,1,1,0,0.0
14478658,1.0,4.0,2,11.0,4,0,1,1,0.0
14523625,,1.0,6,8.0,5,1,1,1,0.0
14527623,,2.0,3,7.0,2,1,1,1,0.0
14540092,2.0,2.0,3,7.0,7,1,1,0,43.0
14579358,,3.0,6,9.0,5,1,1,0,21.0
14591675,,4.0,5,4.0,4,1,1,1,0.0
14622248,,3.0,2,1.0,1,1,1,0,0.0
14630596,,1.0,3,10.0,4,1,1,0,16.0
14657020,,2.0,2,8.0,6,0,1,0,0.0
14682471,,3.0,3,2.0,6,1,1,0,0.0
14691402,4.0,1.0,3,10.0,7,1,1,0,0.0
14705505,,4.0,1,5.0,2,0,1,1,0.0
14807536,,1.0,3,8.0,6,1,1,0,0.0
14848658,1.0,2.0,2,5.0,4,1,1,0,0.0
14853975,,2.0,2,4.0,2,0,1,0,0.0
15026564,,1.0,2,4.0,3,1,1,0,1.0
15097206,,2.0,2,11.0,1,0,1,0,0.0
15198545,2.0,3.0,5,2.0,1,1,1,0,0.0
15198943,,1.0,2,11.0,4,0,1,0,17.0
15247270,,1.0,6,7.0,6,1,1,1,0.0
15385132,,3.0,3,5.0,4,1,1,0,0.0
15433261,5.0,1.0,3,6.0,3,1,1,0,0.0
15468331,,2.0,4,7.0,4,1,1,0,0.0
15500061,2.0,3.0,5,8.0,5,1,1,0,0.0
15510894,,3.0,2,5.0,7,0,1,0,0.0
15523828,,2.0,3,6.0,5,1,1,0,0.0
15583802,,2.0,2,4.0,5,0,1,0,0.0
15610411,,3.0,1,6.0,4,0,1,0,0.0
15674452,1.0,2.0,3,7.0,4,1,1,1,0.0
10274750,4.0,3.0,3,6.0,4,1,1,0,0.0
10742734,,3.0,2,2.0,1,1,1,0,0.0
11563902,,4.0,1,10.0,5,0,1,0,3.0
11585659,,3.0,2,11.0,2,0,1,0,0.0
11629487,,2.0,3,10.0,7,1,1,0,1.0
12448394,,4.0,3,11.0,5,1,1,1,0.0
12666693,,3.0,3,8.0,7,1,1,0,0.0
12774550,,3.0,3,7.0,4,1,1,0,0.0
13424038,,2.0,3,8.0,6,1,1,0,0.0
13434241,,1.0,4,7.0,2,1,1,0,0.0
13518560,1.0,2.0,2,4.0,4,0,1,0,0.0
13587260,4.0,2.0,5,9.0,4,1,1,0,0.0
13747243,,1.0,4,10.0,5,0,1,0,0.0
14046387,,1.0,6,9.0,5,0,1,0,0.0
14154306,,3.0,2,4.0,1,0,1,0,4.0
14216200,,4.0,3,8.0,4,1,1,0,0.0
14224476,,4.0,6,10.0,7,1,1,0,0.0
14242532,,3.0,3,3.0,3,1,1,0,0.0
14300238,5.0,2.0,2,7.0,2,1,1,1,0.0
14334768,,4.0,3,4.0,2,1,1,0,0.0
14347010,,3.0,2,4.0,1,0,1,0,0.0
14348939,,3.0,3,9.0,7,1,1,0,0.0
14351059,,3.0,3,9.0,7,1,1,0,6.0
14389711,,1.0,4,4.0,5,1,1,0,0.0
14407066,,2.0,5,11.0,3,1,1,0,0.0
14427902,,3.0,3,4.0,4,1,1,0,0.0
14490345,,2.0,5,7.0,3,0,1,0,0.0
14546398,2.0,3.0,2,8.0,2,1,1,1,0.0
14580605,,4.0,4,4.0,7,1,1,0,3.0
14583270,,4.0,4,5.0,6,1,1,0,0.0
14600863,,3.0,4,6.0,5,1,2,0,0.0
14608050,,4.0,4,6.0,3,1,1,0,0.0
14615627,,2.0,2,2.0,1,0,1,0,0.0
14633044,,4.0,3,6.0,6,1,2,1,0.0
14635810,,2.0,4,5.0,4,1,1,0,0.0
14750274,,4.0,3,7.0,7,1,1,0,0.0
14790628,1.0,2.0,1,2.0,1,0,1,0,0.0
14794387,,3.0,2,4.0,3,1,1,0,0.0
14906921,4.0,4.0,2,9.0,5,0,1,0,0.0
14912838,5.0,4.0,2,5.0,4,0,3,0,0.0
14948014,,1.0,3,5.0,1,1,1,0,0.0
14978879,,1.0,3,9.0,1,1,1,0,0.0
14992224,,1.0,4,11.0,6,1,1,0,0.0
14999629,,2.0,6,8.0,7,0,5,1,0.0
15032423,,1.0,5,5.0,4,1,1,1,0.0
15038395,,2.0,3,7.0,5,1,1,0,0.0
15270858,2.0,3.0,3,7.0,4,1,1,1,0.0
15289915,,4.0,2,6.0,4,1,1,0,0.0
15325197,,2.0,4,7.0,5,1,1,0,0.0
15335470,,3.0,4,10.0,7,1,1,0,0.0
15357957,2.0,2.0,2,4.0,1,0,1,0,0.0
15390709,,4.0,3,6.0,5,1,1,0,0.0
15396930,,2.0,6,6.0,6,1,1,1,0.0
15434698,,3.0,2,11.0,2,1,1,1,0.0
15502535,,3.0,6,6.0,6,0,1,1,0.0
15526833,,3.0,3,4.0,3,1,1,0,3.0
